"","feed_id","player_id","first_name","last_name","team_abbrev","pos_1","pos_2","round","projected_points","points","avg","avg3","avg5","price","user_team_id","team","coach","picked","type","position"
"1",290528,448,"Max","Gawn","MEL","RUC",NA,11,NA,120,125.727,120.333,107.2,614700,6510,"The Big Short","Luke",TRUE,"scoring","RUC"
"2",293535,74,"Lachie","Neale","BRL","MID",NA,11,NA,NA,96.5,112.667,100.4,578700,23413,"The West Wingard","Simon",FALSE,"non-scoring","MID"
"3",296205,642,"Jack","Steele","STK","MID",NA,11,NA,154,115.909,123,114,576900,22859,"Ariana Grundy","Lester",TRUE,"scoring","MID"
"4",996701,466,"Clayton","Oliver","MEL","MID",NA,11,NA,139,127.727,161,144.8,693200,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","MID"
"5",295342,666,"Jake","Lloyd","SYD","DEF",NA,11,NA,142,108.818,112.667,111.6,548000,23345,"Pink Lloyd","Jordan",TRUE,"scoring","DEF"
"6",295467,711,"Jack","Macrae","WBD","MID",NA,11,NA,145,128,136.333,124.4,637500,20323,"La MacRaena","Anthony",TRUE,"scoring","MID"
"7",293957,144,"Brodie","Grundy","COL","RUC",NA,11,NA,76,121.909,107.667,119,627700,22859,"Ariana Grundy","Lester",TRUE,"scoring","RUC"
"8",298210,467,"Christian","Petracca","MEL","MID",NA,11,NA,105,104.273,107.333,97.4,528300,23413,"The West Wingard","Simon",TRUE,"scoring","MID"
"9",297373,689,"Marcus","Bontempelli","WBD","MID",NA,11,NA,125,124.455,137.333,134.8,665600,20240,"MakingTheirMarcus","James",TRUE,"scoring","MID"
"10",992016,200,"Zach","Merrett","ESS","MID",NA,11,NA,119,109,100,107.6,541800,2016,"At Witts End","Paul",TRUE,"scoring","MID"
"11",294557,704,"Lachie","Hunter","WBD","MID",NA,11,NA,126,90.8,112.667,100.8,492200,6510,"The Big Short","Luke",TRUE,"scoring","MID"
"12",296347,377,"Josh","Kelly","GWS","MID",NA,11,NA,122,103.727,118.667,119.2,562300,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","MID"
"13",270917,317,"Patrick","Dangerfield","GEE","FWD","MID",11,NA,NA,83.5,83.5,83.5,611900,2016,"At Witts End","Paul",FALSE,"non-scoring","FWD"
"14",291856,421,"Tom","Mitchell","HAW","MID",NA,11,NA,88,105.818,102,111.6,542000,20240,"MakingTheirMarcus","James",TRUE,"scoring","MID"
"15",291570,231,"Nat","Fyfe","FRE","MID",NA,11,NA,99,111.3,102.333,105.8,555400,20240,"MakingTheirMarcus","James",TRUE,"scoring","MID"
"16",293716,65,"Jarryd","Lyons","BRL","MID",NA,11,NA,82,118.818,116.333,123.2,629400,22859,"Ariana Grundy","Lester",TRUE,"scoring","MID"
"17",271129,492,"Todd","Goldstein","NTH","RUC",NA,11,NA,93,93.9091,103.333,97.8,504600,20323,"La MacRaena","Anthony",TRUE,"scoring","RUC"
"18",297401,6,"Matt","Crouch","ADE","MID",NA,11,NA,NA,0,0,0,594700,NA,NA,NA,NA,NA,NA
"19",271045,753,"Nic","Naitanui","WCE","RUC",NA,11,NA,163,111.909,136,123.4,585200,23413,"The West Wingard","Simon",TRUE,"scoring","RUC"
"20",260257,162,"Scott","Pendlebury","COL","MID",NA,11,NA,50,86.0909,55.3333,68,399100,20240,"MakingTheirMarcus","James",FALSE,"scoring","MID"
"21",250365,525,"Travis","Boak","PTA","MID",NA,11,NA,97,109.4,105.333,104,533800,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","MID"
"22",291776,131,"Taylor","Adams","COL","MID",NA,11,NA,NA,76.2,73.3333,76.2,470700,2016,"At Witts End","Paul",FALSE,"non-scoring","MID"
"23",280965,168,"Steele","Sidebottom","COL","FWD","MID",11,NA,94,89,94.6667,92.2,479600,6510,"The Big Short","Luke",TRUE,"scoring","FWD"
"24",291790,721,"Adam","Treloar","WBD","MID",NA,11,NA,NA,92.6,71.6667,85,478700,NA,NA,NA,NA,NA,NA
"25",294199,333,"Sam","Menegola","GEE","MID",NA,11,NA,76,88.8889,78.3333,85.6,463500,23345,"Pink Lloyd","Jordan",TRUE,"scoring","MID"
"26",998659,243,"Luke","Ryan","FRE","DEF",NA,11,NA,100,100.375,97.6667,103.8,528300,20323,"La MacRaena","Anthony",TRUE,"scoring","DEF"
"27",270919,558,"Tom","Rockliff","PTA","MID",NA,11,NA,NA,25,25,25,573000,2016,"At Witts End","Paul",FALSE,"non-scoring","MID"
"28",290778,677,"Luke","Parker","SYD","MID",NA,11,NA,112,103.091,104,102.6,519400,2016,"At Witts End","Paul",TRUE,"scoring","MID"
"29",297523,30,"Reilly","O'Brien","ADE","RUC",NA,11,NA,147,91.4545,101.333,83.6,454300,23345,"Pink Lloyd","Jordan",TRUE,"scoring","RUC"
"30",290801,743,"Andrew","Gaff","WCE","MID",NA,11,NA,78,93.5455,81.3333,100,501400,6510,"The Big Short","Luke",TRUE,"scoring","MID"
"31",290799,709,"Tom","Liberatore","WBD","MID",NA,11,NA,78,101.636,106.333,105.6,542200,6510,"The Big Short","Luke",TRUE,"scoring","MID"
"32",298272,290,"Touk","Miller","GCS","MID",NA,11,NA,153,117.9,133.667,132.4,616000,2016,"At Witts End","Paul",TRUE,"scoring","MID"
"33",261510,324,"Tom","Hawkins","GEE","FWD",NA,11,NA,126,95.1818,106,106.4,513400,20323,"La MacRaena","Anthony",TRUE,"scoring","FWD"
"34",281091,278,"Hugh","Greenwood","GCS","MID",NA,11,NA,69,98,91.6667,101.8,513900,20323,"La MacRaena","Anthony",TRUE,"scoring","MID"
"35",293222,20,"Rory","Laird","ADE","DEF","MID",11,NA,92,105.727,111.667,107,551900,23345,"Pink Lloyd","Jordan",TRUE,"scoring","DEF"
"36",291861,480,"Jed","Anderson","NTH","MID",NA,11,NA,NA,93.5,93.5,93.5,562300,NA,NA,NA,NA,NA,NA
"37",294305,395,"Lachie","Whitfield","GWS","DEF",NA,11,NA,120,93.4,103.333,93.4,503600,6510,"The Big Short","Luke",TRUE,"scoring","DEF"
"38",294318,562,"Ollie","Wines","PTA","MID",NA,11,NA,134,104.545,124.333,106.8,549800,2016,"At Witts End","Paul",TRUE,"scoring","MID"
"39",993834,697,"Josh","Dunkley","WBD","FWD","MID",11,NA,NA,129,132.333,132.2,634100,23345,"Pink Lloyd","Jordan",TRUE,"non-scoring","MID"
"40",992468,632,"Rowan","Marshall","STK","RUC","FWD",11,NA,NA,83.6,78.6667,83.6,497300,23413,"The West Wingard","Simon",FALSE,"non-scoring","FWD"
"41",281065,319,"Mitch","Duncan","GEE","MID",NA,11,NA,NA,113.5,106.333,113.2,581000,20323,"La MacRaena","Anthony",FALSE,"non-scoring","MID"
"42",290550,322,"Cameron","Guthrie","GEE","MID",NA,11,NA,NA,119.8,117,125.4,609900,22859,"Ariana Grundy","Lester",FALSE,"non-scoring","MID"
"43",297566,436,"James","Sicily","HAW","DEF",NA,11,NA,NA,0,0,0,552900,NA,NA,NA,NA,NA,NA
"44",280317,345,"Rhys","Stanley","GEE","RUC",NA,11,NA,101,87.125,93,89,470000,NA,NA,NA,NA,NA,NA
"45",1004592,699,"Tim","English","WBD","RUC",NA,11,NA,100,87.5714,79,92,465900,NA,NA,NA,NA,NA,NA
"46",992010,153,"Brayden","Maynard","COL","DEF",NA,11,NA,79,84.6364,93.6667,93.2,469000,20240,"MakingTheirMarcus","James",TRUE,"scoring","DEF"
"47",291783,208,"Dylan","Shiel","ESS","MID",NA,11,NA,NA,89.5,89.5,89.5,548000,NA,NA,NA,NA,NA,NA
"48",1001026,207,"Jordan","Ridley","ESS","DEF",NA,11,NA,64,100.8,91.3333,89,477300,23413,"The West Wingard","Simon",TRUE,"scoring","DEF"
"49",1000978,69,"Hugh","McCluggage","BRL","MID",NA,11,NA,74,106.818,106,112.4,584200,6510,"The Big Short","Luke",TRUE,"scoring","MID"
"50",295136,696,"Caleb","Daniel","WBD","DEF",NA,11,NA,61,86.9,95.3333,100.6,485700,22859,"Ariana Grundy","Lester",TRUE,"scoring","DEF"
"51",993905,672,"Callum","Mills","SYD","DEF",NA,11,NA,117,113.455,113,117,574700,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","DEF"
"52",1002232,221,"Andrew","Brayshaw","FRE","MID",NA,11,NA,81,99.8,92.3333,102,500500,23345,"Pink Lloyd","Jordan",TRUE,"scoring","MID"
"53",296035,489,"Trent","Dumont","NTH","MID",NA,11,NA,59,52.6667,52.6667,52.6667,470100,23413,"The West Wingard","Simon",TRUE,"scoring","MID"
"54",1006094,127,"Sam","Walsh","CAR","MID",NA,11,NA,90,113.636,105.667,107.2,561600,6510,"The Big Short","Luke",TRUE,"scoring","MID"
"55",290847,586,"Dustin","Martin","RIC","FWD","MID",11,NA,95,94.9,100.667,81.2,452200,6510,"The Big Short","Luke",TRUE,"scoring","FWD"
"56",291800,348,"Tom","Stewart","GEE","DEF",NA,11,NA,119,105.909,101.333,102,522400,2016,"At Witts End","Paul",TRUE,"scoring","DEF"
"57",291902,478,"Jack","Viney","MEL","MID",NA,11,NA,NA,91,90.3333,91,5e+05,23345,"Pink Lloyd","Jordan",FALSE,"non-scoring","MID"
"58",293871,138,"Jack","Crisp","COL","DEF",NA,11,NA,106,100.091,110,104,524900,20323,"La MacRaena","Anthony",TRUE,"scoring","DEF"
"59",296733,310,"Mark","Blicavs","GEE","DEF","MID",11,NA,NA,81.6,100.667,83.6,429600,NA,NA,NA,NA,NA,NA
"60",281007,254,"Michael","Walters","FRE","FWD","MID",11,NA,55,67.6667,72,72.2,371400,20323,"La MacRaena","Anthony",TRUE,"scoring","FWD"
"61",291969,359,"Stephen","Coniglio","GWS","MID",NA,11,NA,NA,64.6667,64.6667,64.6667,477400,22859,"Ariana Grundy","Lester",FALSE,"non-scoring","MID"
"62",295265,369,"Nick","Haynes","GWS","DEF",NA,11,NA,51,58.75,46,53.6,304300,NA,NA,NA,NA,NA,NA
"63",295461,123,"Adam","Saad","CAR","DEF",NA,11,NA,76,83.4545,90.6667,79.8,411700,20323,"La MacRaena","Anthony",TRUE,"scoring","DEF"
"64",261224,88,"Dayne","Zorko","BRL","FWD","MID",11,NA,162,107.455,139.667,123.2,579300,23345,"Pink Lloyd","Jordan",TRUE,"scoring","FWD"
"65",990704,93,"Patrick","Cripps","CAR","MID",NA,11,NA,133,89.4545,107.333,91.8,449600,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","MID"
"66",998133,51,"Jarrod","Berry","BRL","MID",NA,11,NA,NA,52,52,52,455500,NA,NA,NA,NA,NA,NA
"67",290746,550,"Scott","Lycett","PTA","RUC",NA,11,NA,NA,95.375,87,94,480300,20323,"La MacRaena","Anthony",FALSE,"non-scoring","RUC"
"68",992049,601,"Jayden","Short","RIC","DEF",NA,11,NA,106,96.9091,94.6667,99.6,480200,6510,"The Big Short","Luke",TRUE,"scoring","DEF"
"69",291313,147,"Jeremy","Howe","COL","DEF",NA,11,NA,NA,78.8,72,78.8,475800,NA,NA,NA,NA,NA,NA
"70",295898,749,"Tim","Kelly","WCE","MID",NA,11,NA,26,90.6364,85.3333,97,491800,22859,"Ariana Grundy","Lester",TRUE,"scoring","MID"
"71",296351,607,"Jack","Billings","STK","MID",NA,11,NA,110,95.6364,97,103.4,488200,23345,"Pink Lloyd","Jordan",TRUE,"scoring","MID"
"72",260382,664,"Josh P.","Kennedy","SYD","MID",NA,11,NA,131,94.1818,104.667,96,487800,2016,"At Witts End","Paul",TRUE,"scoring","MID"
"73",296355,498,"Luke","McDonald","NTH","DEF",NA,11,NA,NA,3,3,3,512900,NA,NA,NA,NA,NA,NA
"74",270146,96,"Ed","Curnow","CAR","MID",NA,11,NA,59,97.0909,84.3333,93,496800,20240,"MakingTheirMarcus","James",TRUE,"scoring","MID"
"75",260227,327,"Shaun","Higgins","GEE","MID",NA,11,NA,73,77.4286,91,77.8,430700,23413,"The West Wingard","Simon",TRUE,"scoring","MID"
"76",998102,198,"Andrew","McGrath","ESS","MID",NA,11,NA,84,95.8182,103.667,97.6,493600,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","MID"
"77",280078,763,"Luke","Shuey","WCE","MID",NA,11,NA,NA,122,122,122,508600,NA,NA,NA,NA,NA,NA
"78",281085,461,"Steven","May","MEL","DEF",NA,11,NA,90,85.7,85.6667,95.8,444500,22859,"Ariana Grundy","Lester",FALSE,"scoring","DEF"
"79",250267,640,"Paddy","Ryder","STK","RUC",NA,11,NA,95,88.2,88,88.2,464400,NA,NA,NA,NA,NA,NA
"80",998205,382,"Harry","Perryman","GWS","MID",NA,11,NA,NA,89.3333,86,86.4,468200,NA,NA,NA,NA,NA,NA
"81",240052,240,"David","Mundy","FRE","MID",NA,11,NA,81,108.727,91,98.6,534100,20240,"MakingTheirMarcus","James",TRUE,"scoring","MID"
"82",291975,307,"Jarrod","Witts","GCS","RUC",NA,11,NA,NA,87.3333,87.3333,87.3333,487300,NA,NA,NA,NA,NA,NA
"83",993998,507,"Jy","Simpkin","NTH","MID",NA,11,NA,108,89.8182,108.667,97.8,485000,2018,"Surviving J.Kelly","Mark",FALSE,"scoring","MID"
"84",280711,532,"Charlie","Dixon","PTA","FWD",NA,11,NA,138,86.7273,109.333,98.4,462400,20323,"La MacRaena","Anthony",TRUE,"scoring","FWD"
"85",295518,98,"Sam","Docherty","CAR","DEF",NA,11,NA,67,101.636,94.3333,100.4,532300,22859,"Ariana Grundy","Lester",TRUE,"scoring","DEF"
"86",1009208,298,"Matt","Rowell","GCS","MID",NA,11,NA,NA,6,6,6,495100,20240,"MakingTheirMarcus","James",FALSE,"non-scoring","MID"
"87",991988,626,"Zak","Jones","STK","MID",NA,11,NA,NA,83.8333,98,88,455000,NA,NA,NA,NA,NA,NA
"88",1006130,718,"Bailey","Smith","WBD","MID",NA,11,NA,84,85.5455,92,82.2,416500,20323,"La MacRaena","Anthony",TRUE,"scoring","MID"
"89",281080,762,"Brad","Sheppard","WCE","DEF",NA,11,NA,73,70.4545,65.3333,68.2,362400,NA,NA,NA,NA,NA,NA
"90",290307,678,"Dane","Rampe","SYD","DEF",NA,11,NA,58,74.875,71,77.8,408200,NA,NA,NA,NA,NA,NA
"91",261396,541,"Robbie","Gray","PTA","FWD",NA,11,NA,104,83.3636,96,84.2,424300,20240,"MakingTheirMarcus","James",TRUE,"scoring","FWD"
"92",994295,544,"Dan","Houston","PTA","DEF",NA,11,NA,97,89.8,80,80.2,415500,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","DEF"
"93",993903,373,"Jacob","Hopper","GWS","MID",NA,11,NA,100,101.727,115,105.8,534700,23413,"The West Wingard","Simon",TRUE,"scoring","MID"
"94",294613,427,"Jaeger","O'Meara","HAW","MID",NA,11,NA,NA,101.5,96.6667,100.2,526900,2018,"Surviving J.Kelly","Mark",FALSE,"non-scoring","MID"
"95",298264,457,"Ed","Langdon","MEL","MID",NA,11,NA,37,93.9091,83.3333,92.4,481200,20240,"MakingTheirMarcus","James",TRUE,"scoring","MID"
"96",1002239,222,"Adam","Cerra","FRE","MID",NA,11,NA,83,88.25,91,81.6,420600,23345,"Pink Lloyd","Jordan",TRUE,"scoring","MID"
"97",294674,604,"Nick","Vlastuin","RIC","DEF",NA,11,NA,88,64,74,64,396400,NA,NA,NA,NA,NA,NA
"98",271072,78,"Daniel","Rich","BRL","DEF",NA,11,NA,89,105.182,98.6667,105,536500,20240,"MakingTheirMarcus","James",TRUE,"scoring","DEF"
"99",292128,771,"Elliot","Yeo","WCE","MID",NA,11,NA,49,49,49,49,483000,22859,"Ariana Grundy","Lester",TRUE,"scoring","MID"
"100",998215,124,"Will","Setterfield","CAR","MID",NA,11,NA,72,64.6667,72.3333,61.2,371000,NA,NA,NA,NA,NA,NA
"101",296296,761,"Dom","Sheed","WCE","MID",NA,11,NA,107,88.7273,81.3333,93.8,439500,6510,"The Big Short","Luke",FALSE,"non-scoring","MID"
"102",290738,504,"Jared","Polec","NTH","MID",NA,11,NA,NA,59,59,59,432100,NA,NA,NA,NA,NA,NA
"103",240283,744,"Shannon","Hurn","WCE","DEF",NA,11,NA,105,89.6667,65,84,409100,22859,"Ariana Grundy","Lester",TRUE,"scoring","DEF"
"104",1002222,438,"James","Worpel","HAW","MID",NA,11,NA,75,68.9091,80,86,400500,NA,NA,NA,NA,NA,NA
"105",270963,37,"Rory","Sloane","ADE","MID",NA,11,NA,103,104.143,90.6667,102.6,493700,20323,"La MacRaena","Anthony",TRUE,"scoring","MID"
"106",1006121,529,"Zak","Butters","PTA","FWD",NA,11,NA,NA,103,104.667,103,501200,22859,"Ariana Grundy","Lester",TRUE,"non-scoring","FWD"
"107",996059,47,"Harris","Andrews","BRL","DEF",NA,11,NA,79,91.7273,93,97.4,475300,6510,"The Big Short","Luke",TRUE,"scoring","DEF"
"108",296359,472,"Christian","Salem","MEL","DEF",NA,11,NA,56,101.7,91.3333,109,531600,20240,"MakingTheirMarcus","James",TRUE,"scoring","DEF"
"109",993817,202,"Darcy","Parish","ESS","MID",NA,11,NA,136,113.364,140.667,128.8,622100,20240,"MakingTheirMarcus","James",TRUE,"scoring","MID"
"110",250312,583,"Bachar","Houli","RIC","DEF",NA,11,NA,80,93.125,89.3333,97.8,464500,23413,"The West Wingard","Simon",TRUE,"scoring","DEF"
"111",270325,510,"Robbie","Tarrant","NTH","DEF",NA,11,NA,NA,0,0,0,463100,NA,NA,NA,NA,NA,NA
"112",993993,568,"Shai","Bolton","RIC","FWD","MID",11,NA,102,94.6667,110.333,108,512600,23345,"Pink Lloyd","Jordan",TRUE,"scoring","FWD"
"113",294859,752,"Jeremy","McGovern","WCE","DEF",NA,11,NA,NA,90.2857,101.667,97.6,484300,23413,"The West Wingard","Simon",FALSE,"non-scoring","DEF"
"114",997142,547,"Peter","Ladhams","PTA","RUC","FWD",11,NA,130,71,97.3333,71.4,377500,20323,"La MacRaena","Anthony",FALSE,"non-scoring","FWD"
"115",992242,653,"Jordan","Dawson","SYD","DEF",NA,11,NA,96,94.1818,107.333,102.2,490100,2016,"At Witts End","Paul",TRUE,"scoring","DEF"
"116",294685,129,"Zac","Williams","CAR","DEF",NA,11,NA,80,82.125,96.3333,81,420800,2016,"At Witts End","Paul",TRUE,"scoring","DEF"
"117",291771,209,"Devon","Smith","ESS","MID",NA,11,NA,NA,65.4444,56.6667,60,351600,NA,NA,NA,NA,NA,NA
"118",1000932,8,"Tom","Doedee","ADE","DEF",NA,11,NA,88,91.0909,94.6667,93.2,465700,6510,"The Big Short","Luke",TRUE,"scoring","DEF"
"119",998128,770,"Alex","Witherden","WCE","DEF",NA,11,NA,NA,91.2,88,91.2,428300,23345,"Pink Lloyd","Jordan",FALSE,"non-scoring","DEF"
"120",261323,419,"Ben","McEvoy","HAW","DEF","RUC",11,NA,102,84,82.6667,91.2,433600,2018,"Surviving J.Kelly","Mark",TRUE,"scoring","DEF"
"121",298419,339,"Brandan","Parfitt","GEE","MID",NA,11,NA,126,87.9,99.3333,87.6,425300,NA,NA,NA,NA,NA,NA
"122",298539,661,"Isaac","Heeney","SYD","FWD",NA,11,NA,128,82.2222,108,79.4,398000,2016,"At Witts End","Paul",TRUE,"scoring","FWD"
"123",998172,391,"Tim","Taranto","GWS","MID",NA,11,NA,87,101.364,95,110,526600,2016,"At Witts End","Paul",TRUE,"scoring","MID"
"124",296294,216,"Blake","Acres","FRE","MID",NA,11,NA,46,64.6364,65,64.4,349900,NA,NA,NA,NA,NA,NA
"125",992351,727,"Bailey","Williams","WBD","DEF",NA,11,NA,57,76.25,72,65.2,371900,20323,"La MacRaena","Anthony",TRUE,"scoring","DEF"
"126",291962,437,"Chad","Wingard","HAW","FWD",NA,11,NA,93,87.625,92.3333,85,433300,23413,"The West Wingard","Simon",TRUE,"scoring","FWD"
"127",998260,263,"Jack","Bowes","GCS","DEF",NA,11,NA,NA,97.2222,82.6667,82.6,466300,20240,"MakingTheirMarcus","James",FALSE,"non-scoring","DEF"
"128",293713,272,"Brandon","Ellis","GCS","MID",NA,11,NA,137,99.4545,98.3333,103.6,488600,6510,"The Big Short","Luke",TRUE,"scoring","MID"
"129",294307,616,"Brad","Crouch","STK","MID",NA,11,NA,126,91.4444,99,100.8,467100,20323,"La MacRaena","Anthony",TRUE,"scoring","MID"
